id,name,neighbours,out_degree,genres
1vnh2cDW2CgA5M1ya95mZG,Sarah and the Sundays,"['6mpyU2azr3zfZDY9k8w5GP', '5e4mQ2QunM3CN88XI65i7V', '7FKTg75ADVMZgY3P9ZMRtH', '3kE0TeA4n6FZD1UG6ctB0m', '57Wc6hKk68L1KrjdA3Z8cd', '4TgfkZEpcjkYgRBKeqy1Mh', '23E65IfLBGQv0FBrMwCcG2', '58bPSgeKpyyFlJ9LatULIO', '6Bllzm0olEwqGwPujaLiuA', '6FmiNnTXQJTmOMAx4kB38R', '1MIe1z4RdqLqHSJsb7EBMm', '5vh3TBzvI4nASt2A1KfgcR', '6wnSPJpmVKFcn1TpRl5Uli', '0xPoVNPnxIIUS1vrxAYV00', '3pIwImfumJioKb0zHHP61x', '7A47sEe0ih6WpKmNCRMu86', '3uwUtL5kPSO2mpOhU4SiWz', '6d6ts87Fxm1EdULf4CaLw4', '2zautAwUDuz4oyCf7N9Hfv', '5CXdWANGwYYRPClH6hhC0P']",20,"['connecticut indie', 'indie pop', 'modern rock']"
5Lm1CMoa8VOCBCLZesAcvc,Autoheart,"['2EKivSL60fyjAIr4Cf24P4', '4gWHzVecopuToiIrbMPbIB', '06xhroYsj0EgmhYpUmIjer', '73rPcaYEhBd0UuVZBqqyQJ', '2FRXiAz5Uz78LLLSwEUhLt', '6hV6oxGLeLFw17DGjIPkYD', '5U6leWxYKsuTkd4kXcF1a6', '16lGevDffmuRakKVvdJ983', '0PftqT3Gvj1IszkeRLHK9G', '3NhMdYv1pNWHQZruHqs4FY', '2qmjAtWVjMPWHHDdWilU6a', '5iMYu8Sj8dZEDsWJxSFwPP', '3AFsnAC0H9hes71BeRypbq', '2Oboq4Pq88TcC9eUn2HSW9', '6LipWEhF4zwwRY8hFtCQHc', '13pwqHspIhcy1IcAooefso', '2qU0jqxiFeXrw5NTV1bIQM', '39XOEoh22kWNy5vsEZbAuX', '1lB1PYgXtW8eHbKhR9RV2A', '33NScerSaBJ9Y1YndrE5sL']",20,"['hopebeat', 'indie pop']"
7D25zMq1tDmT0nfh6ieYph,Cate,"['2ba5BHaaNzyzG5ZEfKXIF2', '0eYsDVXAe2mc4F8QrBLHAq', '2gI1WfmpFmmgSRojy4Jup2', '2bp65KnFOIsIosBoqPzvNL', '2u2MvYsk6gZY0Khn9SAMeO', '7fEXIS5LgSLbCdzTePqe0V', '6xd3ACm5Dgf2Znj8abDUrd', '0Ey8TMIVvT6OSYiblEuyMh', '7aO285xSsCbjy0q9zEqXEk', '1JLf53adsPkYiAQPir2Fn3', '7Ez6lTtSMjMf2YSYpukP1I', '5dtPlx7yKOo7KdZGyrfFIq', '1Yy2yWVOAmDAxY7gWgYghv', '4LOM7NzyrZvlGSYPFDsnTk', '3E6TQHXjqR21vX9H0c5mOv', '1Zi1c8sWZTy5rDiN3lAuEj', '4pZOG8ump4odtJJA4Cy7S8', '4NIPR04MgEH0K5uv8Gn7ek', '1mUvCFjlnNilmIebNqKYo8', '6kDXH8d9LugUAsHIozzDAI']",20,"['dance pop', 'girl group', 'hip pop', 'pop', 'r&b', 'urban contemporary']"
5PUjuECa4PgAJ4wpKSLpfA,Ivory Hours,"['7hd3XnjENIMw13Dmn8hEYw', '5Sn2NCUwSsrdyQRViGvsV4', '0DoNSZa1R1DV69oY1djlbf', '6yKG2IQiDrd3KM79Gcuzug', '4b9JkwX45V6jNi9rtqyqsU', '0iy6OoJOCMcDZAovtiaCaZ', '52G6EB7xvVYA8IzF1T335g', '25j8ur3jsyWAY11dB5QpHD', '70fUpxdAr6t0LJw3xJmMhm', '4YrER0Q2EfYJ3RqHfzlnSi', '3AqJEHlSivoMSqsVYQ595n', '6jd6gjhHdHTnDImmOombpK', '6rqctFxBwSTjweKb3cBCCu', '425xk4XC4D4brNrWE4Rfhd', '5QfCoEbmfpFr7pti9MVaGo', '0M8upUM1eHBV8q34qCbqSq', '3uEnRPYLuArz4wKLdsqZ3l', '5MJRmOUoZK7vJxcvsXYdQQ', '6VsE82GTo7eDAW9XaDO7wD', '3RthMq3xfDQZl80cMEg1JQ']",20,"['indie rockism', 'london on indie', 'ontario indie']"
4musCItyvLBJYaHClwbTLd,Luke Roes,['5PUjuECa4PgAJ4wpKSLpfA'],1,"['indie rockism', 'london on indie', 'ontario indie']"
0p4nmQO2msCgU4IF37Wi3j,Avril Lavigne,"['1dIdBZaaHRW2bDTkHNfWln', '5wugb0kaq0J6nyQ5Xgd17i', '2S9W9aSAd7e5mp8WqWxN2h', '6dJeKm76NjfXBNTpHmOhfO', '6LqNN22kT3074XbTVUrhzX', '4hqDqHtBlgxXpLXVYf7c8L', '3BmGtnKgCSGYIUhmivXKWX', '2ddxtfC0oS8LoktXUHE7YL', '6sFIWsNpZYqfjUpaCgueju', '2AQjGvtT0pFYfxR3neFcvz', '4m4SfDVbF5wxrwEjDKgi4k', '2Hjj68yyUPiC0HKEOigcEp', '7nU4hB040gTmHm45YYMvqc', '5rScKX1Sh1U67meeUyTGwk', '4vRSocKbGh7PsQrYRDVMEF', '6S2OmqARrzebs0tKUEyXyp', '5xuNBZoM7z1Vv8IQ6uM0p6', '7o95ZoZt5ZYn31e9z1Hc0a', '5YGY8feqx7naU7z4HrwZM6', '26dSoYclwsYLMAKD3tpOr4']",20,"['canadian pop', 'candy pop', 'dance pop', 'pop', 'post-teen pop']"
1WgXqy2Dd70QQOU7Ay074N,AURORA,"['3NABmtfO8G8s96WFGhbR7F', '2N0vFuOoMtAQfBmhsRo24e', '6J3RPKUwZlKMzh3vWa9wPc', '5awQWdBpLqN2KFVRN8w56T', '4z8b5SYZ8wTfMWaJNTY6B6', '0wnYgCeP013HkKoOyC5V32', '54KCNI7URCrG6yjQK3Ukow', '6e3pZKXUxrPfnUPJ960Hd9', '6YtMPqKR0zhZ5OPv3RrJNx', '647D92XNDYTUt5A0idePJ4', '4TrraAsitQKl821DQY42cZ', '0YN64WuO9KaKCUbTx8hNd0', '100sLnojEpcadRx4edEBA6', '3XC57xz74X3xUi1hv4mge1', '4cXE1g28uYrIaUisUx5cJt', '1rKrEdI6GKirxWHxIUPYms', '5kjb55jtwPnbYXXDvP4x7R', '3ajf12ub55b51qcS94d9Co', '02YLJJnWC7YQVixkjEBRn7', '5DGJC3n9DS0Y9eY5ul9y0O']",20,[]
5DD5GZd4ElmQTy9NleMvKJ,Tessa Violet,"['21TinSsF5ytwsfdyz5VSVS', '7sOR7gk6XUlGnxj3p9F54k', '3P4vW5tzQvmuoNaFQqzy9q', '0HthCchcL0kVLHTr113Vk1', '2BL3PP6aTKJ1jqbRgfQa71', '0Raaw7kr1Vzat4ZvHzjsJR', '0ZUvK7zGdXLd78mQr3t1Tw', '4OTFxPi5CtWyj1NThDe6z5', '2hR4h1Cao2ueuI7Cx9c7V8', '3ajf12ub55b51qcS94d9Co', '4dAQ5VFw5nhwA6rTf3ENQ2', '13VunSzrVSmJBpUWxUajJF', '3YO2a6i2cfdFbgxk2HDfPe', '5sH4dr4r46Vm0Qu84PAYvk', '2NqeFgy0ual6Abk5hd0xxi', '2FRXiAz5Uz78LLLSwEUhLt', '33NScerSaBJ9Y1YndrE5sL', '6beUvFUlKliUYJdLOXNj9C', '22qLnGc8B1btqty6d0Qnlm', '2vnB6tuQMaQpORiRdvXF9H']",20,"['alt z', 'indie pop']"
4KJ6jujcNPzOyhdNoiNftp,lovelytheband,"['0szWPxzzE8DVEfXFRCLBUb', '5rebfYbZVIhbRVcRKWVOAh', '7xSEWLsywYbocdtt3xsQsU', '5ApQnMT6oR8eLguf24xb9S', '6Xa4nbrSTfbioA4lLShbjh', '0m34JtkojthW5WYugFm0e3', '6lcBiGiT3dlyDMjBBtfyfS', '1jNnM5dm7dzt16IocWCvJc', '4hwJwkgsufeilLXS1ZfJqq', '5DK8eK7fjvRsziXzyr3sFA', '67Dg546QfThu4PuanvFD8y', '716ZwtZBmwROBXcFmCzfdM', '4OTFxPi5CtWyj1NThDe6z5', '2OK16hAFRHoJiFZKeZe8A8', '6R664N4cEza3eORSqKSgO4', '2Vvj76fff5uAw10W1sW54W', '3DFoVPonoAAt4EZ1FEI8ue', '3qDMrpZHtZEtVl5i1l7hP3', '1Tdg7NIdyWx9icE2GNZzxk', '4iiQabGKtS2RtTKpVkrVTw']",20,"['indie poptimism', 'modern alternative rock', 'modern rock', 'pop rock', 'rock']"
16oZKvXb6WkQlVAjwo2Wbg,The Lumineers,"['0n94vC3S9c3mb2HyNAOcjg', '4dwdTW1Lfiq0cM8nBAqIIz', '5sXaGoRLSpd7VeyZrLkKwt', '7EGwUS3c5dXduO4sMyLWC5', '7giUHu5pv6YTZgSkxxCcgh', '10exVja0key0uqUkk6LJRT', '196lKsA13K3keVXMDFK66q', '3gd8FJtBJtkRxdfbTu19U2', '6ltzsmQQbmdoHHbLZ4ZN25', '4j56EQDQu5XnL7R3E9iFJT', '59sBwR0jPSTrbMtuTkRPN5', '79hrYiudVcFyyxyJW0ipTy', '2ic4xySjQ39N7DJ0HZemeG', '4C50EbCS11M0VbGyH3OfLt', '3kVUvbeRdcrqQ3oHk5hPdx', '69tiO1fG8VWduDl3ji2qhI', '4qKpLkR911SUlnd4HAtF79', '675tsBPpaZtqyiBwEf3ZEP', '251UrhgNbMr15NLzQ2KyKq', '0wyMPXGfOuQzNR54ujR9Ix']",20,"['folk-pop', 'stomp and holler']"
