id,name,neighbours,out_degree,genres
0hReHYoLJG38QBwYIZ8zKs,AKKI (DE),"['679xKCdF1dBRH0gGgZfcCC', '1jV311C5ADuBqCPpprsjUp', '3FzG2HgsgPRfwpX1qSK1g8', '11jBSslmTEkEGXxpFfy91F', '2jvTYwyzxK1FVYGEoKfZLQ', '6QfZgJa0nrIKLwAdso7ai9', '5FgLkieOqGXPn01dnbJp9Z', '59a1Bp0JQfL2mGnpL0lW2Y', '46g2NeMi2Pq1yRP3CHnov8', '4eFbq5PZgW7YbtA65PP4wS', '2OpUrUeIF1sqWHwSbMPNkB', '6kzCLJOC7MU8mAbhIJNpIo', '6TVdVlY6irsNPkMHT2HkfD', '5bwTl3iyhj2j9hXlMTAZzM', '1qwho0JFtd5Pn2ixKKE389', '1oa3TW4eYVXbvX0Ur9VxYp', '1M8Qepgsc1j5MzQor7uTE6', '5Hini2nQyoglzpdKe41cZt', '2jop7P9uKGHVtQAv59lDxT', '5ulz2uXuQWTCPd2KiwNOr6']",20,['dark techno']
7xcEuNcEPzlYUuAKyqfJMS,F-Rontal,"['1rV7LSzJ2ZzL3FicYplmLX', '3jcvzSheHd14vjraXHLGPN', '2jvTYwyzxK1FVYGEoKfZLQ', '679xKCdF1dBRH0gGgZfcCC', '5BFl4h5TXYSSJsCteTX3s1', '5bwTl3iyhj2j9hXlMTAZzM', '1YeRLPqVEJIpa6jstdiD0O', '1oa3TW4eYVXbvX0Ur9VxYp', '2OpUrUeIF1sqWHwSbMPNkB', '56e9JiuPAOzwsOa8TDe3xj', '6rxmj7vNEofe96g84qMWoV', '6wfL4r7ReScDTARbtSRTvB', '1DgZ9kWEsYktFBYml3iK8S', '3SEw2qamdOWyVZtzKxWTTg', '11jBSslmTEkEGXxpFfy91F', '1qwho0JFtd5Pn2ixKKE389', '7MFugZiuQp41w92SA0zsG1', '4xfA60YoR4UbBxuOn9WXJq', '0SCFEgshN89tlgOPM7lbSB', '58zZkWGb6qvx0AJ6L3ttlZ']",20,['hard techno']
2zviRwkdWgt0rjV3cxM7mg,Mario Ochoa,"['6rxmj7vNEofe96g84qMWoV', '2lPXenWgbh51R950CMdk6i', '3jcvzSheHd14vjraXHLGPN', '2OpUrUeIF1sqWHwSbMPNkB', '4IVlorYhuVoIUWg6HVx6DK', '5BFl4h5TXYSSJsCteTX3s1', '4ipS3ZbqP46bs124yqp9N4', '5Hini2nQyoglzpdKe41cZt', '6iWBjg4b4ll4jLiParnWXT', '3yjqxf3d3aCOFrrsxIl326', '5RwXcpTt7Fr8S8yG3Tbr9b', '1z62XaHX2iYbxLARSBLoua', '28KSeoYQphCQ5cGa0cuUCm', '5L56gAwU2WofuHHOpLC0BU', '2UzAShzs3DO53bSZqvf8Ri', '7MFugZiuQp41w92SA0zsG1', '2jop7P9uKGHVtQAv59lDxT', '58zZkWGb6qvx0AJ6L3ttlZ', '0Z2EpubIhxnq4B6PV0I8n3', '3C046bLxNmvBQyaucinAhf']",20,"['circuit', 'funky tech house', 'latin tech house', 'tech house']"
4xfA60YoR4UbBxuOn9WXJq,A*S*Y*S,"['3mPVA7KPcWK2iKju5lLFc8', '3dsHmrv9gqlmHMIbyyRHvs', '0fc8gTRxH8cbffaAm9Y9ga', '4Grfzb77VSh6uB6qkBXAOv', '5sDYCQmMPrxCTA7PV07Re4', '2Bc61CcL3uGfN6WnRYVQ8z', '42B9mEQV8cJNFLMtU8RTvR', '6sOgkz45JwQRmQg9MOyB1P', '1ZpaawFBo1qGxaEfYZKOj0', '7eGLXWqKnMys35DNRg4oOd', '5TfuDjIGoKIDy1c7l0DBsB', '1aGVl7Sl6h7N55wkxaQ1U6', '11cH3g5Zb5kpBB85KJfafJ', '3D5mA9PFdaVJfqtAd2xnbz', '3nffwR241DHXtpZ7YHn66b', '3qrMMN41LV3n0KdbUnBByE', '0k1QGoIam3W98YP7EawjGF', '4PuPpIUAbxYA8wYkIRNSWq', '3TwFEeR0KELrQhkXTflrto', '7ydmk6zGv7tetJSfMtuGHP']",20,"['dark techno', 'raw techno']"
0frSMmZSEdr8pVRi8PBSwF,Kai Tracid,"['1RSKoT6hnzaLjvL0LCF0ew', '2vhJrxCoOwgkLBAWMnkLHt', '4YXOQZR6WVMNXaQ5e72DnG', '76QERaQEFTh2VKRUL7wz7m', '1ZXarwne5gA98pXsbC7vph', '4YmbYhAP7GdWZ5ehBTtDW4', '0jKR1DdWGSZB2hYgJq82qt', '0k7JerPSj4tpf6p7UMF0Yo', '2Qa4UBwzhEFt1Tpj95cZls', '0LTOhhlPSPjhOamlAhbYfa', '7rz2w4y86wgga7Z6nrJKty', '2E4lzxgBnCEqLawsXeRKWp', '3KSiu8Ts5UX6aLYll8TDiL', '190nhOwQKuDEOv7YKOgnzq', '2ZJJwhtLcXYiJGIFbdcz5i', '2XuUpb7uqPRFkw22ff4cQF', '0sElgscu7tp38PM1MtsUz7', '36g2U19HPpLeY5FyrPhrfp', '0MNSDAOCHF7f2ZfAYxZ9bp', '2D507sfeGL9YBBsF5P2XcG']",20,"['belgian techno', 'tech house']"
2c8K7cdY2IU2jBacPOxYqk,Drunken Kong,"['58fmi15nN6S2nqZLRRtdtc', '0tE5uhIK2tSierQTyLi9ci', '3SEw2qamdOWyVZtzKxWTTg', '6wdPgZR2SnhEJ6DJ8L37lc', '2jvTYwyzxK1FVYGEoKfZLQ', '2UzAShzs3DO53bSZqvf8Ri', '6iWBjg4b4ll4jLiParnWXT', '0Z2EpubIhxnq4B6PV0I8n3', '1YeRLPqVEJIpa6jstdiD0O', '59a1Bp0JQfL2mGnpL0lW2Y', '3XyhZgjNCOB4onNVrbtYiB', '7MFugZiuQp41w92SA0zsG1', '6SaiHV8IusL0jz3eGbGMDU', '3wkaDi2HJV3eCaBJ4iH6om', '5RwXcpTt7Fr8S8yG3Tbr9b', '7mC3RkNNTV6p2j9w4F8Ip4', '6rxmj7vNEofe96g84qMWoV', '58zZkWGb6qvx0AJ6L3ttlZ', '2OpUrUeIF1sqWHwSbMPNkB', '32LzV8uY2Zf8Nda9Rvjx5U']",20,"['dark techno', 'japanese techno']"
5Ho1vKl1Uz8bJlk4vbmvmf,Amelie Lens,"['1lJhME1ZpzsEa5M0wW6Mso', '7mC3RkNNTV6p2j9w4F8Ip4', '3wkaDi2HJV3eCaBJ4iH6om', '59a1Bp0JQfL2mGnpL0lW2Y', '44Ga1YqZthFOzZSTHiNWkC', '4qG1qjeHfkASTdyRGbLWbV', '1u7DsNFbakULvxnDGtMm90', '7sJ3ngSMvvXGdVLnODPqXa', '0KqSULB80ft2H3aFg6kJmN', '2jop7P9uKGHVtQAv59lDxT', '0ZdNs1hU6aAiaZxvFbtDWF', '5fasubnSIOTRYlIZA17ong', '4O6AfaKMmSDfqMN9yNBzmN', '10RlWd6mCUDiRpQ30bGL2E', '1btv9qmIpbp7q1ixCYNdHu', '5Hini2nQyoglzpdKe41cZt', '7qXRl6cKc9zsbV0ekjUQKm', '7KkV7dFoGEXr4M3fpb1FgD', '7orlzf5LTqSnCzURkZFebN', '0Y0Kj7BOR5DM0UevuY7IvO']",20,"['acid techno', 'belgian techno', 'dark techno', 'electra']"
2xiTOSr9ymuHpWFAgSw6sR,Klaudia Gawlas,"['1jV311C5ADuBqCPpprsjUp', '5FgLkieOqGXPn01dnbJp9Z', '4YcZ1IyKQ4egHqSNVoZbKT', '6lDsCwKwjMQAmR2ueIGUGJ', '6ivd3NhMvn9EIN64Q3lqik', '2jvTYwyzxK1FVYGEoKfZLQ', '1qwho0JFtd5Pn2ixKKE389', '46g2NeMi2Pq1yRP3CHnov8', '2U8kmpV72r6o2i2wEJMgE5', '0xlK07mheExxQrQZ1aNHcJ', '1PjzNHCXycxUqsP2yqFqhU', '7KkV7dFoGEXr4M3fpb1FgD', '2OpUrUeIF1sqWHwSbMPNkB', '4yKd2ditzVgjUGOTCXhYy3', '0hReHYoLJG38QBwYIZ8zKs', '1a4cEeeD2n2cR5qA7ARsDZ', '679xKCdF1dBRH0gGgZfcCC', '3FzG2HgsgPRfwpX1qSK1g8', '59a1Bp0JQfL2mGnpL0lW2Y', '0SCFEgshN89tlgOPM7lbSB']",20,"['acid techno', 'dark techno', 'deep minimal techno']"
0u1M59PvHe4xP7dhzi2ccm,Uncertain,"['7iphxbrwrMFMSNdzhJbaQd', '3YqI5sb9PrrGR38BemazH1', '6XVtxL4WRwoEqB1BpLel6y', '3ygZ5oQeymor1LlYuGV3FO', '5cKSSXjPNJJ6Fkm9sCMplh', '4pSTrXj1UWXdQZWE7Twa4V', '3sMtPWvoIoTE1IR3Ehdf5m', '22HcjzDlePLqK05zIlyn3L', '1JxLnEvBPdm9baryEFzE50', '1WKrzlDOV5WrA9eACq8VRi', '56HBXB2JoYhf04oMeko90l', '3TYaHBf3VwF2eIs0dm30GO', '2KJa509WSY45vlGHjLL3Q9', '6qavLbYvbSKWqwlz00CoBe', '5eLnVIw3o3U9wxDBB0RVWa', '3rQwQXvPL2H1TgO7R8MLpp', '15G0BBYYqn1Dc2HfYg9bKA', '0mAUgfTXil9O5M78I7fguJ', '57vSMXKEfRZ02gI0D0frvP', '3CyQmSqQ54BXTXWNfSWeob']",20,"['art rock', 'new romantic', 'new wave', 'new wave pop', 'post-punk']"
7tH1Y2LeCe2LUxvru8y7Df,Ronnie Spiteri,"['54fZiNN8CtExTWCj5Gbeu4', '4EdTAy3S5GrswFHCdpiKP3', '3sv9dCyzqOsGcJHPl5seiq', '0gztzLIt9uRDJd4Jl9TSLY', '28KSeoYQphCQ5cGa0cuUCm', '5RwXcpTt7Fr8S8yG3Tbr9b', '0Z2EpubIhxnq4B6PV0I8n3', '5L56gAwU2WofuHHOpLC0BU', '0tE5uhIK2tSierQTyLi9ci', '6rxmj7vNEofe96g84qMWoV', '5rm0DojzB3HDGjA2iS40cd', '6qB9lDPQ6tFbI1gZcSawCS', '6iWBjg4b4ll4jLiParnWXT', '7MFugZiuQp41w92SA0zsG1', '1rV7LSzJ2ZzL3FicYplmLX', '5BFl4h5TXYSSJsCteTX3s1', '25L7U77b5R5fO5pRjDP1Cj', '58zZkWGb6qvx0AJ6L3ttlZ', '2c8K7cdY2IU2jBacPOxYqk', '7hmPLllWGkE1X101Wv4vb3']",20,['uk tech house']
