id,name,neighbours,out_degree,genres
29kkCKKGXheHuoO829FxWK,Boston,"['4salDzkGmfycRqNUbyBphh', '34jw2BbxjoYalTp8cJFCPv', '6IRouO5mvvfcyxtPDKMYFN', '55vs7NT1KxcFjbMC4y202E', '3Fz2GbraVXhcpXnoi2Oe1r', '4YfnJEbTz8QLD5FusYFwV6', '3zXw2Eh96iTT51pytzHdZi', '5q4AzEtCoYJyXjMMoEkSU5', '0rvjqX7ttXeg3mTy8Xscbt', '2CLVPk9FcywjClBcTvWPkT', '69Mj3u4FTUrpyeGNSIaU6F', '4Tw2N3wdvJPGEU7JqMxFfE', '5bDxAyJiTYBat1YnFJhvEK', '6QtGlUje9TIkLrgPZrESuk', '1hXjTjJzZTXDZ75AclOo6N', '1LB8qB5BPb3MHQrfkvifXU', '55UamRmLvoS6q7iWPzUrCC', '1JHzh1ETQTMoFb2CgncnTL', '3HC7NcxQx2Yk0fWoRKJ0xF', '6x33CmZWo2Ve4hxYl2Craq']",20,"['acoustic pop', 'neo mellow', 'piano rock', 'pop rock']"
6hN9F0iuULZYWXppob22Aj,Simple Minds,"['3iUjRVvYCsMfz7tuAQtBDI', '6loBF9iQdE11WSX29fNKqY', '5PYuBRQMHh7nWmdV076sH9', '1G1mX30GpUJqOr1QU2eBSs', '1aX2dmV8XoHYCOQRxjPESG', '2s79xe5F6eUQkjwjww27Fh', '1h8YIw9HLr6E8gdXVDRbVJ', '1mZu3rO7qSD09GdDpePHhY', '0WUphJOGHE5i95IeR87hsO', '5jVeqi3PNaTOajfvBa4uFn', '4bthk9UfsYUYdcFyqxmSUU', '2urZrEdsq72kx0UzfYN8Yv', '7Fo8TAyGJr4VmhE68QamMf', '20p5D2KrE8CGuOjHtxsyTp', '0uAjBatvB4ubpd4kCfjmNt', '0lZoBs4Pzo7R89JM9lxwoT', '7wJ9NwdRWtN92NunmXuwBk', '3LtBdgNHdH0Ix8hCFZ4NJG', '7vPXrGlSGukcwpaPxUfKKR', '5RNFFojXkPRmlJZIwXeKQC']",20,"['art rock', 'dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'rock', 'scottish new wave', 'soft rock', 'synthpop']"
4vjGlQWexbru6aOUCLTVir,Kiki Dee,"['4Xn6fPXDrarY8LxXWqlE2M', '2Kq6loh0WNVAGEHlDxxprf', '4IT7iUyEDGX4pJDo6CfFRB', '5pi8sj5ExnwL73KjHR2lFR', '46n0cAhBmsRJZiX6GSFmbf', '4PAOIh8yFHsrG0B0eDjOsY', '0isDnZYMWbwDz7hzw0XRjt', '4jrTNltJtTMUfXybDdsHDn', '2eFkm34OMSYRUwP4RAtXaT', '3Adi1LRu28jpZe7c3cvHEj', '3i1iGqUByRdgaUiD49cJjI', '04LIHk1SobiQwt2tlupoAV', '4Yg38CnYMoN09sMLf6KDdW', '0jYKX08u1XxmHrl5TdM2QZ', '4Cyr5aqgXza16isOrQNOvo', '5fmvGUlMVgmnCn45f1he7d', '0hUyd9GtnzL8NysCiaxCcv', '4AgFg0hHythyklEs4t7XKt', '4HVmeVTQBgvTuvjB1JYwaf', '5uxkcHbgyNbyzq1nyChvCa']",20,"['glam rock', 'mellow gold', 'piano rock']"
5gxynDEKwNDgxGJmJjZyte,Steve Winwood,"['5dbuFbrHa1SJlQhQX9OUJ2', '2iM28IgKg89v1o7BTQAVPo', '3vMWY1bUrmYoSoEWLiQWOZ', '530Sdm7eqqzWBdDmILMgnu', '7A9yZMTrFZcgEWAX2kBfK6', '6clbbhnIqpHnqxwtOWcilg', '3HC7NcxQx2Yk0fWoRKJ0xF', '2yTUYhIf8fxptTIy3KLuJD', '46njgd2Rq9tZc4ZjeQMgbh', '0J2Ej2rMQyqaUX3G6MUISw', '4Tw2N3wdvJPGEU7JqMxFfE', '7Bah8E0kCETqEpAHI6CPzQ', '69Mj3u4FTUrpyeGNSIaU6F', '5bDxAyJiTYBat1YnFJhvEK', '0FFuvdY7fuiuTmHN9unYoz', '0543y7yrvny4KymoaneT4W', '5lkiCO9UQ8B23dZ1o0UV4m', '6IFXsrXBpwbIqtOUOiAa3p', '0WgyCbru4tXnMsbTmX4mFw', '39T6qqI0jDtSWWioX8eGJz']",20,"['album rock', 'art rock', 'classic rock', 'country rock', 'folk rock', 'heartland rock', 'mellow gold', 'new romantic', 'new wave pop', 'pop rock', 'rock', 'singer-songwriter', 'soft rock', 'symphonic rock']"
3WrFJ7ztbogyGnTHbHJFl2,The Beatles,"['4x1nvY2FN8jxqAFA0DA02H', '7FIoB5PHdrMZVC3q2HE5MS', '4STHEaNw4mPZ2tzheohgXB', '6DbJi8AcN5ANdtvJcwBSw8', '3oDbviiivRWhXwIE8hxkVV', '1SQRv42e4PjEYfPhS0Tk9E', '22bE4uQ6baNwSHPVcDxLCe', '74ASZWbe4lXaubB36ztrGX', '6waa8mKu91GjzD4NlONlNJ', '1PCZpxHJz7WAMF8EEq8bfc', '70cRZdQywnSFp9pnc2WTCE', '4pJCawaKSZ40EnxN0YEYw3', '3wYyutjgII8LJVVOLrGI0D', '3sFhA6G1N0gG1pszb6kk1m', '293zczrfYafIItmnmM3coR', '6vLlQYujOujIrm7zAKzEdG', '776Uo845nYHJpNaStv1Ds4', '0JDkhL4rjiPNEp92jAgJnS', '6PAt558ZEZl0DmdXlnjMgD', '43ZHCT0cAZBISjO8DG9PnE']",20,"['beatlesque', 'british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']"
69Mj3u4FTUrpyeGNSIaU6F,The J. Geils Band,"['5bDxAyJiTYBat1YnFJhvEK', '5q4AzEtCoYJyXjMMoEkSU5', '6x33CmZWo2Ve4hxYl2Craq', '55UamRmLvoS6q7iWPzUrCC', '3HC7NcxQx2Yk0fWoRKJ0xF', '3Fz2GbraVXhcpXnoi2Oe1r', '3zXw2Eh96iTT51pytzHdZi', '4ZqBwBVB3dsYWL3d5Spi10', '5hfOHpGMsi8O3DA0ROLGqF', '4Tw2N3wdvJPGEU7JqMxFfE', '7j9PMegEgVN1fNp8NZXNCI', '0543y7yrvny4KymoaneT4W', '2CLVPk9FcywjClBcTvWPkT', '0WgyCbru4tXnMsbTmX4mFw', '2hnzQ6eCFkxUIPsVcsdj8A', '6QtGlUje9TIkLrgPZrESuk', '4n31svBA9GGIYxGxgrQaRK', '0cQuYRSzlItquYxsQKDvVc', '72JEwd3EjDEwTLypkFYJn9', '1JHzh1ETQTMoFb2CgncnTL']",20,"['album rock', 'art rock', 'blues rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'mellow gold', 'new wave pop', 'pop rock', 'rock', 'soft rock']"
19ra5tSw0tWufvUp8GotLo,George Michael,"['1fa0cOhromAZdq2xRA4vv8', '5lpH0xAS4fVfLkACg9DAuM', '2jS7I1u7BpgWT9ssG62Zr1', '2u0gw0uCWBMiqV7h0N8kai', '6kz53iCdBSqhQCZ21CoLcc', '5GtMEZEeFFsuHY8ad4kOxv', '6rqU9HQ57NYGBnBzbrY3a4', '1zuJe6b1roixEKMOtyrEak', '3lcbKPLl0ci2mKRdcP5Etf', '5MspMQqdVbdwP6ax3GXqum', '0L9xkvBPcEp1nrhDrodxc5', '0s0rOb0gT2S9N0SDcjtPC4', '5IDs1CK15HegSAhGEbSYXo', '0NKDgy9j66h3DLnN8qu1bB', '2urZrEdsq72kx0UzfYN8Yv', '530Sdm7eqqzWBdDmILMgnu', '5JsdVATHNPE0XdMFMRoSuf', '2kreKea2n96dXjcyAU9j5N', '6zpPKMhpOoG646kJgZ7RKf', '6edGSAX5dVpeJVwu1Q0NwJ']",20,[]
3JsMj0DEzyWc0VDlHuy9Bx,Supertramp,"['5BcZ22XONcRoLhTbZRuME1', '2m62cc253Xvd9qYQ8d2X3d', '6i6WlGzQtXtz7GcC5H5st5', '3CkvROUTQ6nRi9yQOcsB50', '2utNxkLhreF1oIfO8kQT3q', '3lHXm91pKLq9Sxi6CoRKWu', '7jefIIksOi1EazgRTfW2Pk', '6w6z8m4WXX7Tub4Rb6Lu7R', '7AC976RDJzL2asmZuz7qil', '2hl0xAkS2AIRAu23TVMBG1', '1bdytLV3FPjyhfrb6BhMej', '0nCiidE5GgDrc5kWN3NZgZ', '0DW7boyjvbaSP3OJ72sXgC', '2FcC4sDMXme2ziI7tGKMK8', '2pVMD4bFwl4AyoYyyo51Qg', '40DqL6Tv84cKT2pH2NMs9r', '5gxynDEKwNDgxGJmJjZyte', '0543y7yrvny4KymoaneT4W', '7C4sUpWGlTy7IANjruj02I', '4salDzkGmfycRqNUbyBphh']",20,"['album rock', 'art rock', 'classic rock', 'glam rock', 'mellow gold', 'piano rock', 'progressive rock', 'rock', 'soft rock']"
7uhvDINTTiD0XBrP9fquN1,The Hooters,"['6IFXsrXBpwbIqtOUOiAa3p', '7Bah8E0kCETqEpAHI6CPzQ', '2yTUYhIf8fxptTIy3KLuJD', '3Z1tibPKhUYWCno0IYicCN', '7kCL98rPFsNKjAHDmWrMac', '2CLVPk9FcywjClBcTvWPkT', '3vMWY1bUrmYoSoEWLiQWOZ', '7CnmC3gRgLev4I609BrSxj', '1TOvAjOdz0YBx2wVRlBvFA', '53RaPTbZOx2mBoZD6LLWIv', '2TPyCsRoh2tjeZLTQ2ojlj', '6Zh3xrWlA0SA9Fsfj9AVwm', '3cniTumSiUysiPWXapGx1i', '4Tw2N3wdvJPGEU7JqMxFfE', '530Sdm7eqqzWBdDmILMgnu', '1Ha0Fz4i0d4gu5fZbhBCtH', '47qTcvYlqJGAEsCI7BcENC', '1bdytLV3FPjyhfrb6BhMej', '3daM7asS0gCFvyLemNx2EE', '73a6pNH4YtLNgDbPQwXveo']",20,"['album rock', 'mellow gold', 'new wave pop', 'philly indie', 'soft rock']"
4QTVePrFu1xuGM9K0kNXkk,Dexys Midnight Runners,"['4R90PNicCsCsEoRm8XwiMS', '3loflELg7MzgrOyNqERolN', '6imyM8T1Xbe8v2iZe41dR7', '6Jrj26oAY96EEC2lqC6fua', '40oYPr305MsT2lsiXr9fX9', '2DppeCnNtvrLfEobq9Pw5r', '5PFSmueeFLrjYXqn3agenn', '2P560DaOMNDUACoH8ZhOCR', '1dmEUAQBopYUrsMnQnScWL', '77D38RDgCtlYNLpayStftL', '7sbwBqdkynNUDgiWU3TQ5J', '6juuiuCv8jRHZOcvP2BqKp', '0RUEHcBiENFEqxgicqS2ig', '4AYkFtEBnNnGuoo8HaHErd', '6KOqPxwfNAmZPkiCnDE9yT', '2WRStKp4ihGVUzlzWfv1Qt', '4AIo9dEYhuS3AtwhhKgA0M', '07h7JMfYWswTq4qpinC5q4', '4w3QqrcmBv8dasemwBXmxf', '2qT62DYO8Ajb276vUJmvhz']",20,"['new romantic', 'new wave', 'new wave pop']"
