id,name,neighbours,out_degree,genres
79hrYiudVcFyyxyJW0ipTy,The Paper Kites,"['0z9hynUsIjf0ddI4uHqPWX', '5sXaGoRLSpd7VeyZrLkKwt', '7IAFAOtc9kTYNTizhLSWM6', '6vUNwmljZAcn7tNtUoxG45', '02YLJJnWC7YQVixkjEBRn7', '0A3HlWZGV8WrCcqxKM2neg', '59sBwR0jPSTrbMtuTkRPN5', '0rZp7G3gIH6WkyeXbrZnGi', '5Ld19xtpAR80G2boTcHaVx', '78CiW0UJbHspFaVuVexOK6', '2XdtmipGVPmA62ptDgX8QC', '7FDlvgcodNfC0IBdWevl4u', '1slZr3FGlh153jH8xW6SNa', '0XHM5ZNJDU8e4CfbWMeSzC', '0n94vC3S9c3mb2HyNAOcjg', '6TdfKQvrdHZdr4DIzjuWOr', '7D5oTJSXSHf51auG0106CQ', '19OAtq7pNHnBRKJORFeahx', '6qiGjRyN7TJ1GA2nXF68Hi', '3Aut8hgiqZSy2qmJluZMU9']",20,"['australian indie folk', 'indie folk', 'stomp and holler']"
1GmsPCcpKgF9OhlNXjOsbS,Lizzy McAlpine,"['54tv11ndFfiqXiR03PwdlB', '3vldh5Ceynytj6Iglw4haP', '3gBjSrNsYzzbeo0nwsL21J', '4nxKz1dRYXnsGzN1lUURtG', '3nYYI90ObxhjLjdxaoXGSa', '7LlIWfvgWlDBXfxCvCFbuC', '3Os4q49SgEN0Tv3fxKw3Sp', '1KGcdM5KxCVydaHe29QAj9', '0AV5z1x1RoOGeJWeJzziDz', '4tuJ0bMpJh08umKkEXKUI5', '2TzZg302CB0oW5ZMeTW98p', '7gW0r5CkdEUMm42w9XpyZO', '23E65IfLBGQv0FBrMwCcG2', '11dABkjSoOjcP9p3TFSNRj', '0ubGY2CcC0tvR0eE6hJaT8', '21TinSsF5ytwsfdyz5VSVS', '3ajf12ub55b51qcS94d9Co', '1Uk1GyijF6fSfX4mWq5bfR', '0nnYdIpahs41QiZ9MWp5Wx', '3MNLhvqJkWsO6tcjY9ps62']",20,"['boston folk', 'indie pop', 'pop']"
6Lx82nbEVfeTfEa4yT01Jo,Ben Kessler,"['4AMBKLK4ZalL6gm7uvvdZh', '2TzZg302CB0oW5ZMeTW98p', '7fWrZ2q4fGZAnuCPfgSU52', '6gMyLqdBGrHjR8TdCutVIP', '5n69lhq7BLWqnSjJgNPRh4', '2HysMkOtaumKooHYAlE7wd', '3vldh5Ceynytj6Iglw4haP', '4DsVKs4W72RTKOfD3CtTaw', '3WuoKYR1zeLGxR29c53Vdr', '42TwJzIZt9eGsG1njt7wET', '0AV5z1x1RoOGeJWeJzziDz', '5zlnl1lFTTaETmaKci4V6j', '7aO285xSsCbjy0q9zEqXEk', '2PJ06l59DomDd440az768u', '5BxcZnUcETSt90VlbsdugI', '1VdkivxkOsvAIWNszCMzW6', '6xRlQCMpg8bmkHlluqDF7Z', '3yojdgzMmWK3m7QABkOr7x', '3KCEDGB4QGQlwe6SgvPJ99', '09Z3wZ88af1pfyJxziESQF']",20,"['boston folk', 'indie pop', 'pop']"
6oFs3qk4VepIVFdoD4jmsy,PVRIS,"['5pjCYG6hPLBO3y4swxu3dh', '4er5NZNuc83Cev96LA28ID', '6Rx1JKzBrSzoKQtmbVmBnM', '1kNQXvepPjaPgUfeDAF2h6', '3PPxT6AXgPvvajfvP1LQtw', '5YKh4YDHFhZd987g6rn3oR', '1BSXtdFlVDUOS6g1T3tmME', '2XziUthG3Ug3eiWuE5KRsp', '6yhD1KjhLxIETFF7vIRf8B', '0JseT2AZzVMKsBlrAywFcO', '7IEyUxk8jyEVz9Zm9H8bfg', '0exhrQcReCdr11oPbOh22M', '1aOt6LvXOV6I8dv1A5Diia', '412BedlPBwXH6Dz6xetzGI', '0u3d5PM2FuEuG5QuUdt8mT', '3zRstk92RGCVDyslSySNsm', '4o0pNHbyj36LPvukNqEug0', '1zsOttiR3VjZRnw4Iq8Zg6', '7bHTSvk96ULRLZPZr1SoCZ', '5pdyjBIaY5o1yOyexGIUc6']",20,['ohio hip hop']
4fgXfJCQnK6c44u4KzAtQP,Sundara Karma,"['7jZycSvTyx0W9poD4PjEIG', '7DruTvBV7owt1aSAZHsU58', '22RISwgVJyZu9lpqAcv1F5', '1ShwUjKIwQRaUJij7jgRhp', '3E3NOIlw2s1ZPU9GRB9jaq', '52pNByiBWx6SVMMqqcCA74', '45FqwUG4hTT6d39r2HUsUe', '5CMAV0Fr8uS2YqlR1ZG5lA', '6hWReUQlQwLTYlmZ1vltRB', '4hfrzKkUsrb3Cz209SKxbo', '6hl5k4gLl1p3sjhHcb57t2', '7MkyChCSbNBozQ6jq79lop', '0vnJ2wR879kbb5MuzblVOb', '4Xxkt0tSJr1uNxGDZcJLRc', '7243txmysJ4KbRmH8UAMKO', '79RmzX8i9w6YwqJjg3O1MY', '3uhfMjcE5HJqMIWh3Iolw0', '6zlR5ttMfMNmwf2lecU9Cc', '4SrofCfzlhtiKRAsMfBxV4', '0hSgRl2U8kSaJLE2Di325f']",20,"['english indie rock', 'modern alternative rock', 'modern rock', 'reading indie', 'rock']"
7jZycSvTyx0W9poD4PjEIG,The Hunna,"['4fgXfJCQnK6c44u4KzAtQP', '7DruTvBV7owt1aSAZHsU58', '1ShwUjKIwQRaUJij7jgRhp', '6hWReUQlQwLTYlmZ1vltRB', '45FqwUG4hTT6d39r2HUsUe', '22RISwgVJyZu9lpqAcv1F5', '5CMAV0Fr8uS2YqlR1ZG5lA', '4hfrzKkUsrb3Cz209SKxbo', '6hl5k4gLl1p3sjhHcb57t2', '52pNByiBWx6SVMMqqcCA74', '3E3NOIlw2s1ZPU9GRB9jaq', '7MkyChCSbNBozQ6jq79lop', '4Xxkt0tSJr1uNxGDZcJLRc', '7cpCnhhBIU1gA7EhTFApN1', '6yY9g2nwqyduN2RpxRHWdy', '0vnJ2wR879kbb5MuzblVOb', '7243txmysJ4KbRmH8UAMKO', '3uhfMjcE5HJqMIWh3Iolw0', '6zlR5ttMfMNmwf2lecU9Cc', '4AzAfQNuAyKOFG4DZMsdAo']",20,"['modern alternative rock', 'modern rock', 'rock']"
1M0cxaU3RraBiLTci09gxG,Andrew Simple,"['3zt4I5TLIb0Z9RigaiHe5G', '2TvIyBTuMGzgGuVLWKWJT1', '2zwTFhb1SlPSuER7CMNOiV', '0jTXZIzAh5fTi9OimxvvQC', '2SHS7BBj7Rv0UjsWwlkFEt', '2S8ft2HNlQ2Ox9ltQZM1A5', '3F4iXxXxe7iazo3Jnwucng', '1txRZgDfWlxnYNTuBiiWls', '6l6nwL0mxcwiSwa8WOebCx', '6jksmzWtCW0wD3pD0z47ua', '5xI8nUpNVKFiyrmcq4l9s7', '3u50TPoLvMBXNT1KrLa3iT', '6JHV9QbI8yCEXWDXLNlp31', '5PqyUCb74JCPduh1k69CKB', '5jum8G9CQDNNd4ZtgM6KT7', '0gX4Kuwic0S5GfOp1oBZYC', '4V8kb7B6dxkhG25N3ObVSV', '3bCmhyXqTr9ZNGlHNYNTFA', '33FAMnoGSH6f0R62m2quUP', '7h4HArpklyAtomuXHf2HoR']",20,['indiecoustica']
26T3LtbuGT1Fu9m0eRq5X3,Cage The Elephant,"['6VDdCwrBM4qQaGxoAyxyJC', '2Z7UcsdweVlRbAk5wH5fsf', '4wo1267SJuUfHgasdlfNfc', '3M4ThdJR28z9eSMcQHAZ5G', '1Li0eIWeMeWcOOWpImcG9H', '0SwO7SWeDHJijQ3XNS7xEE', '0epOFNiUfyON9EYx7Tpr6V', '3kVUvbeRdcrqQ3oHk5hPdx', '4j56EQDQu5XnL7R3E9iFJT', '7gP3bB2nilZXLfPHJhMdvc', '1ctkBmvz80MGyi72Ix055S', '536BYVgOnRky0xjsPT96zl', '4kI8Ie27vjvonwaB2ePh8T', '3hozsZ9hqNq7CoBGYNlFTz', '7mnBLXK823vNxN3UWB7Gfz', '4F84IBURUo98rz4r61KF70', '2RhgnQNC74QoBlaUvT4MEe', '0p5axeJsbtTCXBrRVoKjwu', '4mLJ3XfOM5FPjSAWdQ2Jk7', '0Ya43ZKWHTKkAbkoJJkwIB']",20,"['modern rock', 'punk blues', 'rock']"
0XHiH53dHrvbwfjYM7en7I,Chris Cornell,"['0iHb0mCbqZTYeb4y9Pirrd', '0T7JQxpy1Li93vLNirbv0Z', '3XR64HmFo4OvexUUNW7TP0', '2UazAtjfzqBF0Nho2awK4z', '5xUf6j4upBrXZPg6AI4MRK', '5HUFo8AH9ZILmlyKFfEMNP', '5sD1ZLf2dGQ9gQ3YJl1eAd', '64tNsm6TnZe2zpcMVMOoHL', '3R6c2tWDBeYB1GncjLMn9n', '02NfyD6AlLA12crYzw5YcR', '3Ukr3Ufjg8ygRJv7Ww887f', '07jc1IMGtecDZzOL9cP50t', '78SHxLdtysAXgywQ4vE0Oa', '2ziB7fzrXBoh1HUPS6sVFn', '0mXTJETA4XUa12MmmXxZJh', '4iudEcmuPlYNdbP3e1bdn1', '7CHilrn81OdYjkh4uSVnYM', '1w5Kfo2jwwIPruYS2UWh56', '6GbCJZrI318Ybm8mY36Of5', '2zsLaQhHFdQPdFXqG1nRmM']",20,"['alternative metal', 'alternative rock', 'grunge', 'pop rock', 'rock']"
7IAFAOtc9kTYNTizhLSWM6,Hollow Coves,"['6vUNwmljZAcn7tNtUoxG45', '5Ld19xtpAR80G2boTcHaVx', '0z9hynUsIjf0ddI4uHqPWX', '0A3HlWZGV8WrCcqxKM2neg', '1slZr3FGlh153jH8xW6SNa', '79hrYiudVcFyyxyJW0ipTy', '239Y6QdFqVFfdsw6moqSEN', '2XdtmipGVPmA62ptDgX8QC', '0rZp7G3gIH6WkyeXbrZnGi', '6DchmKCVOKK707FCrLFFDW', '59sBwR0jPSTrbMtuTkRPN5', '6TdfKQvrdHZdr4DIzjuWOr', '3ccVtqcqedranb7y8eywJ5', '5sXaGoRLSpd7VeyZrLkKwt', '02YLJJnWC7YQVixkjEBRn7', '6tuPdaFPIytg3l2f51L7Hw', '78CiW0UJbHspFaVuVexOK6', '4S3VOqqGguEZu3vbJMig4t', '19OAtq7pNHnBRKJORFeahx', '470WlqN9HSRDGNaMufeHHF']",20,['indie folk']
