id,name,neighbours,out_degree,genres
0Ty63ceoRnnJKVEYP0VQpk,Sting,"['5KEG7G8LDYlHgFDqZyEEs2', '7C4sUpWGlTy7IANjruj02I', '5RNFFojXkPRmlJZIwXeKQC', '0FFuvdY7fuiuTmHN9unYoz', '2yTUYhIf8fxptTIy3KLuJD', '5GtMEZEeFFsuHY8ad4kOxv', '0L9xkvBPcEp1nrhDrodxc5', '1fa0cOhromAZdq2xRA4vv8', '1MOoTIFOvJ60ATvyRXPPXg', '5MspMQqdVbdwP6ax3GXqum', '3pFCERyEiP5xeN2EsPXhjI', '6rqU9HQ57NYGBnBzbrY3a4', '5NGO30tJxFlKixkPSgXcFE', '0FI0kxP0BWurTz8cB8BBug', '6KOqPxwfNAmZPkiCnDE9yT', '2urZrEdsq72kx0UzfYN8Yv', '1twC2fwPG5FkvYcMpVBQRz', '6hN9F0iuULZYWXppob22Aj', '2m62cc253Xvd9qYQ8d2X3d', '3CkvROUTQ6nRi9yQOcsB50']",20,"['contemporary r&b', 'dance pop', 'hip hop', 'hip pop', 'neo soul', 'r&b', 'urban contemporary']"
6EKzehEG2fwJtRMH4KbjsA,Maoli,"['7DUqqw1aXnOYoiB7ebj4ra', '4Y0ysYQJhFLs223cro6hVq', '6DW0QgM048WZ1eDJfq9ZhS', '5hlcYSbfgsN5kwxz0v70OJ', '4Cy6TrPbVlo9OP1MTSONo9', '3DK8L6LNTwmg5l3KfzgcRx', '2Iso1Lq3OVNEsZNjV20inO', '4j0qbafzqnGf4ARF8tY4VL', '2MaFPufCitym0I69vYCflS', '15HGQmqeJpLR4W5Uf63GDV', '7mhToaVf3EZub3mu2yt7UK', '4MyueMnCkyYUyZpsO582uZ', '7qe9KOpnaGnYmfkAJLh09r', '0DAaoRtoM8z0DHIhIzP4mJ', '2u0CzUCFU8OEoIFORUq6wJ', '0vMGGYcvLOnwg7t4kl33BA', '4ZqeNcHn7hFKTAPphatAC6', '3aXXn0InpHLxnotmMtoKlN', '7z2qgJSiP0Wk0vzHzPO0SL', '5bE3HtCcvJ4gLtw8aMQpyi']",20,"['jawaiian', 'pacific islands pop']"
5pKCCKE2ajJHZ9KAiaK11H,Rihanna,"['0hCNtLu0JehylgoiP8L4Gh', '6vWDO969PvNqNYHIOW5v0m', '2DlGxzQSjYe5N6G9nkYghR', '6wPhSqRtPu1UhRCDX5yaDJ', '6LqNN22kT3074XbTVUrhzX', '2gsggkzM5R49q6jpPvazou', '31TPClRtHm23RisEBtV3X7', '6S2OmqARrzebs0tKUEyXyp', '3r17AfJCCUqC9Lf0OAc73G', '2jw70GZXlAI8QzWeY2bgRc', '5yG7ZAZafVaAlMTeBybKAL', '26dSoYclwsYLMAKD3tpOr4', '4yiQZ8tQPux8cPriYMWUFP', '5YGY8feqx7naU7z4HrwZM6', '1Y8cdNmUJH7yBTd9yOvr5i', '2NdeV5rLm47xAvogXrYhJX', '0C8ZW7ezQVs4URX5aX7Kqx', '4kYSro6naA4h99UJvo89HB', '0NIIxcxNHmOoyBx03SfTCD', '1HY2Jd0NmPuamShAr6KMms']",20,"['barbadian pop', 'dance pop', 'pop', 'urban contemporary']"
28ykFujzSxWjvgZ7owaROx,J-Status,"['42zM1Af1Wgt8ftcda1sJxW', '1IO0GVa1xjkFMXsg66FiE9', '6eBYLQONaYZhZNAVK061t6', '7wLtB7m9vOEkoEo3WqZZcx', '5ZScUKiM35L8nM4Flfeplu', '54kWB5z9SbenPFQXtBDUBK', '1GaBsp1ICIp1e6udgE7fba', '4M6Z1wubeKtwPqbjJygTOc', '5qK5bOC6wLtuLhG5KvU17c', '27FGXRNruFoOdf1vP8dqcH', '0bOlhT8OcoC1lCpN69NcFP', '63wjoROpeh5f11Qm93UiJ1', '4eAOcbAXIF4BmbN6E1QIlw', '3AuMNF8rQAKOzjYppFNAoB', '4vYDXimNRE3XaXFrzodxkQ', '7zVOa12T0RhNRzpbwZ4OCt', '7fObcBw9VM3x7ntWKCYl0z', '2K3wt6XhUpoRdqg6XIdCp0', '1c70yCa8sRgIiQxl3HOEFo', '0v2Y5jwtcv8LiWNTRls1KM']",20,"['barbadian pop', 'dance pop', 'pop', 'urban contemporary']"
6Q192DXotxtaysaqNPy5yR,Amy Winehouse,"['7bvcQXJHkFiN1ppIN3q4fi', '37NqXwtb6nIEqRt4EJSoIO', '29WzbAQtDnBJF09es0uddn', '4ylR3zwA0zaapAu94fktwa', '2Mu5NfyYm8n5iTomuKAEHl', '7IfculRW2WXyzNQ8djX8WX', '3hv9jJF3adDNsBSIQDqcjp', '2auiVi8sUZo17dLy1HwrTU', '2RP4pPHTXlQpDnO9LvR7Yt', '13saZpZnCDWOI9D4IJhp1f', '0iOVhN3tnSvgDbcg25JoJb', '6ueGR6SWhUJfvEhqkvMsVs', '3g2kUQ6tHLLbmkV7T4GPtL', '7G1GBhoKtEPnP86X2PvEYO', '7nwUJBm0HE4ZxD3f5cy5ok', '6LufpoVlIYKQCu9Gjpk8B7', '2Kx7MNY7cI1ENniW7vT30N', '3DiDSECUqqY1AuBP8qtaIa', '0IF46mUS8NXjgHabxk2MCM', '47zz7sob9NUcODy0BTDvKx']",20,"['british soul', 'indie r&b', 'neo soul']"
7dmbpbRfi5fEBqu9A9kwrc,Iseo & Dodosound,"['2PHostfMixbU0kfU62poO8', '7zyZ33s4LRFS3S0r7eKBZs', '3B4TvnYT0aJDlsblp1aBwE', '353yEVdHO50wAvfjzQUwN4', '51CWOiWc0Ell65542Yr4Dv', '5Zn0cTUwF6VjPS353kkQGk', '4RwMQgPzQB228Lh2YCnI1B', '49kvPYQ1LKNY9PsDa3kau7', '7DqUxnbDJwdpFRS8rIgVy0', '2cvEw5LbWVI1CspbDOgmcQ', '766jwjrI3TM0rZvmNdzNx8', '5x7QnRNtTCMmMQGvOZFTQG', '0luDJsRYWbHW2Sj1I5TPrE', '32opeIbCeLG1LiAkmwiiof', '7a3ryRcO3alwbqaX4RagzM', '5Qvyfq1Nfeju9R8prt8M7a', '3skP8Agw0LK6jsIF3hSVwf', '5mHe4QndQw0Jc5dFYn1Qe7', '4aW7Oc19mMo4LTbdomZKgo', '5zl0XS3Yjo4eBViGndCB61']",20,['reggae en espanol']
2kPJ3uWBBRjfh0dZNEW7ET,Nakkia Gold,"['6jadDRoRd5lmcI2qBOLuPk', '1VwX54VxJ6Mghi5HTCZYLa', '6uSKeCyQEhvPC2NODgiqFE', '13Kn0OI9oXhBDXClb1hGy3', '389zc5Rwe0MPcE6mSF4AjC', '0O84UJcaMyncTUcA49HEch', '5CQpUobQ3pLGYGa1vKjwyD', '0oea1hwGMfUxZbLxJc1XUN', '6qfKnsgz1CwyqA7lTdieRJ', '4aCH6cwaYahrWfJWqfEfra', '6b5Hxvp7SWlJY5uUrRlzx4', '6ZwMnwgPVTiy0vpiU80Bla', '6McXmoIhUTNwdyzXBLWAG2', '6zJjuLyqniz4ilDlYIjiio', '6dV7tQuFIXDX8nbGkWCSnz', '7a4td2FhkuH58dApiBvnrv', '3Z2jmNAP2UaGa8lPpi54wD', '4aXUVIuNCDbLoRAYfuVDi1', '2Y06xyHPovQ8DWLyVIpSJK', '6UL7BodGc5iVmQGlMwHR0g']",20,[]
137W8MRPWKqSmrBGDBFSop,Wiz Khalifa,"['6X8WdFjrNhXATMDSs26aCc', '6KZDXtSj0SzGOV705nNeh3', '6f4XkbvYlXMH0QgVRzW0sM', '5OrB6Jhhrl9y2PK0pSV4VP', '6vXTefBL93Dj5IqAWq6OTv', '0CKa42Jqrc9fSFbDjePaXP', '31HjiqargV4NAw4GZqUale', '5gCRApTajqwbnHHPbr2Fpi', '3s8alQfNnY0roAHaJh7Xxt', '1sBkRIssrMs1AbVkOJbc7a', '0EeQBlQJFiAfJeVN2vT9s0', '17lzZA2AlOHwCwFALHttmp', '6Ha4aES39QiVjR0L2lwuwq', '67nwj3Y5sZQLl72VNUHEYE', '0c173mlxpT3dSFRgMO8XPh', '5oNgAs7j5XcBMzWv3HAnHG', '3kf0gOpxWtkyeMNJVDQPtd', '0NWbwDZY1VkRqFafuQm6wk', '20sxb77xiYeusSH8cVdatc', '1LrWZc2qPhRCHyr6XtpBxq']",20,"['dance pop', 'hip hop', 'pittsburgh rap', 'pop rap', 'rap', 'southern hip hop', 'trap']"
4f9iBmdUOhQWeP7dcAn1pf,Rag'n'Bone Man,"['0AepkoQhYvkjEzzwIcGxdV', '5SHxzwjek1Pipl1Yk11UHv', '7nDsS0l5ZAzMedVRKPP8F1', '25tMQOrIU4LlUo6Sv8v5SE', '7z2avKuuiMAT4XZJFv8Rvh', '7sfgqEdoeBTjd8lQsPT3Cy', '0yb46jwm7gqbZXVXZQ8Z1e', '3wrdNgjTSLLQZ382sPyoA5', '1xKrH6GSh9CJh8nYwbqW7B', '0oJM3iJjMdzgsd4z5VHQvw', '4kYGAK2zu9EAomwj3hXkXy', '1Zp054Jc86WVKCxKEqZGOA', '4EzkuveR9pLvDVFNx6foYD', '7nC05zmJukRGYObQeRgg3x', '5tFRohaO5yEsuJxmMnlCO9', '4fwuXg6XQHfdlOdmw36OHa', '3LpLGlgRS1IKPPwElnpW35', '4bUqnkrDrb4f7rqmDR9yDu', '2IQDM5URYGYfSMmwhTCmyy', '34v5MVKeQnIo0CWYMbbrPf']",20,['neo soul']
08qMY0OdGmQNEuSLmyzeyo,ANORA,"['2bBTnfGpjGCTRozyAodDa3', '2dzSec5CF9xQeW53ZJ5RHq', '3kXFPAfFzG0LrudmtGM6Yc', '1uXHYeD8JQjkaIGvEARs4D', '1GJKMYNEIsLbRfS3AyS4YV', '2yPVS2x96IoUdO7t68VUjH', '2NHCOkNgLrsSSdKEZgcxvI', '1qwdTaVUdjYJLLoxtFmsqr', '5V46QXboFTCK5MP40SwVRK', '3Q0BDbrnCWl83B6MtptqOC', '0ZFEJl5p4qhQJ0pnloHeFs', '12GfQaPLWcOztNYsVL5wIV', '34C8BychSPwkYdYDmiSWa0', '3wj8loicsOQVR5ACMneTG2', '3rzryV7aMecOofYb0Py3Hl', '4iqIJfjADgX6Qs4ICjE0j5', '53eTH57OzNJCKOohjcWMoB', '5SXEylV07TC57eanSxxg4R', '0HYbyzzhI44iTHvYnf1nOs', '7hZ19Z3zttnwEmwx43fivm']",20,"['musica mexicana', 'nueva musica mexicana']"
