id,name,neighbours,out_degree,genres
7DhtcH8dO2bHDqRyVt0lVc,Paul Desmond Quartet,"['68l2i6GeNtwQlhKS59u5bu', '6l40OFJhuTbHQ9V12evc9K', '6nLkWu5DSXItXcB6q2ISTO', '1LGtimLfGcQLKYJD1a1j1r', '1pwr5rTWLVfqhvHfB7Reap', '7wBFjZMHsC6nfV0HOSd6uI', '6tzN9Ew9w6JB0UQr8culs1', '6G4hVmXKJ9NW5JecncK89f', '4L9xEztn5PKQIO5WnI5W3u', '4RncsrNJ1GDGsFBIxI76L6', '217b0uqAzsOOhGcnoANZqj', '2UuKUaomk3bZ0nHM3Y3FdW', '3NUsiT2JSyaWAnWaXxDzhQ', '4YNvbaOaqp5pzC5US5t48k', '7lRFrrINQTY35g8hq0kXY5', '3GpMtIOC5ZLvMBMI7IxPvA', '2o346NHhUAlVxl5uXBVxK7', '017N2VIptuU1ZIehQyCzWM', '338mC0yGyX0C9of8QMJ5hK', '3aM9H4QBnPUo6mnNVufAtN']",20,"['bebop', 'cool jazz', 'jazz', 'jazz saxophone', 'swing', 'vocal jazz']"
4ytkhMSAnrDP8XzRNlw9FS,Vince Guaraldi Trio,"['7gXUrN8vgmVhKVCkw9pavV', '0MHgLfmQdutffmvWe5XBTN', '4iRZAbYvBqnxrbs6K25aJ7', '3VEG6gxFIMfl4Cdog26avS', '5v8jlSmAQfrkTjAlpUfWtu', '3kUKwTJdH8FuWzF8p6Dg9E', '0ldU0QJm31y0d6f57R1G2A', '6gc6oo3u2f7SqTd4mhe81O', '6u17YlWtW4oqFF5Hn9UU79', '6zkX5fhrSD4tdVOmimR9wB', '4jXfFzeP66Zy67HM2mvIIF', '5ixB75BQR3ADoWQkcHQJTs', '391oLRVmoTkumiN79HkTWu', '35iymrFS4VnsKn35ebHKX9', '4jZOiPysIzYxbDcDEOZmhu', '1W9sjfsJp3TqWFgvScMZdG', '0BqALs1lInR9TTOulUADH7', '5gYIhpLwCYoxh3V8KANZpI', '21LGsW7bziR4Ledx7WZ1Wf', '0EeHVtSdrYibpGDVHjWEpe']",20,"['adult standards', 'jazz trio', 'lounge']"
7MEyCD4G0Zl6kmikEAZsym,Jan Garbarek,"['72yl1s21I6PL5tQVVROVN0', '3EFzYPEP2mCQoqcLjoWwK1', '5THaOlI8Qr3Za3FD6FnWvK', '3aTJxwDLCqCNvjrG7USP1a', '1XNQGT010JcXsJIbUE6j4m', '3OjcHir4Q8ERzefXtMU1ph', '1aO9NulHwrE9pxHXFfCIoM', '1BKStidrseaPjyjQjL3yxV', '2BPSfZHtSYon5DKvp95xXT', '1tbxopipOkDjnRDfMKj535', '4puHZxpgNVKxk6ydFviSM8', '6emZIO62oAXpIGiplDApwJ', '2r1f1zkIjuQ7ETeJHsXpsc', '4HVFb71ZSXO6nRMk2pdPsy', '3gOdqjhBRr5vxK85vY7on0', '7c9O0hfRy2u32JVcWhoope', '2UGL8QDKTSVXMqZqQR8DRL', '2beRN3D0I38WBoTqrUTgjZ', '0CyVUjy6HZzEXgGA0ydd3t', '2il0YNVHfuMhPsacyGiGzj']",20,"['classical saxophone', 'contemporary jazz', 'ecm-style jazz', 'jazz fusion', 'jazz saxophone', 'norwegian jazz']"
7CyW7K2UrpjUNLVV698wvJ,Palle Danielsson,"['7nWFrNAVdT8atzMMJVKQl0', '4fXHTCH1eArZTamCjimXeT', '3SdasE0Qww2dxPjuYobTuk', '5Li0fvh4kEJOWbLYWfNrPr', '3Bm6MhzPUczH3Pej2FNqGi', '5G9DP1W3O68G7XA8sxIZDH', '75nUDbtfJzGVqs6fOmSXhx', '4GyvHXnvKDjmMjMQJmsOTy', '4wN15hzVaRr5oDCHEjgG4V', '3OVW7jr45XUTReKjrUSkij', '1BKStidrseaPjyjQjL3yxV', '7LQ0GVukiyhsSIqLoCtj2H', '4sb3Y6tcQku2jQucdzx8PM', '3OjcHir4Q8ERzefXtMU1ph', '1XNQGT010JcXsJIbUE6j4m', '68OgzHNWincRgDt0juUEwU', '6qkuT35KXZkqyuv2i36aNX', '72yl1s21I6PL5tQVVROVN0', '57cssSwd1aWW6iVeSzJy68', '74BPxtJXxyKsGdtIskZ419']",20,['italian contemporary jazz']
5Li0fvh4kEJOWbLYWfNrPr,Jon Christensen,"['3SHHVcK25taS2i5cXqbtU7', '75nUDbtfJzGVqs6fOmSXhx', '4sb3Y6tcQku2jQucdzx8PM', '3OVW7jr45XUTReKjrUSkij', '72yl1s21I6PL5tQVVROVN0', '5G9DP1W3O68G7XA8sxIZDH', '6B1qHqv6eAprtexFxEjFwQ', '4GyvHXnvKDjmMjMQJmsOTy', '1XNQGT010JcXsJIbUE6j4m', '1BKStidrseaPjyjQjL3yxV', '3OjcHir4Q8ERzefXtMU1ph', '4puHZxpgNVKxk6ydFviSM8', '7LQ0GVukiyhsSIqLoCtj2H', '5vzYbyfjJQqEZHqQdESKjS', '32OuYoQkedAGs4hKig6oUi', '1L8P0focMerZcfKibETMRr', '5THaOlI8Qr3Za3FD6FnWvK', '4wN15hzVaRr5oDCHEjgG4V', '56VVdisxAMEKIjgw2yrBeQ', '28rpZV7uGYyg3nwVvHQarq']",20,"['contemporary jazz', 'ecm-style jazz', 'jazz', 'jazz fusion', 'jazz piano']"
4rZoL92ShDgN9SLLg4OPPN,"Harry ""Sweets"" Edison","['62xdwGEOLoGQxKUqoJusyU', '3wM3S0CxD0Do7IWKvJ0WRG', '2ZJWBoh0c53yW13f86HNuA', '4yPUoMbYxVJ6XNJWZVJV7Y', '23hRv3SqLMrj4i3b3tfUu4', '1rQ8RuN5MY5dBeBz81fIho', '0gNn3uUyIEErdQthThI51i', '69OOiGDvj0o9QQ184tqc9R', '1R4eHHIR7Tqx0zje5jzJN8', '1Ic9vseHq7wmDPdsZyjMdv', '6HzzZqLS76PGbKaw6dIMHZ', '3z4qqrJqPWfTl9CSUNxb93', '4PGmuM1NRpb2AynvthlC6y', '4aEpM8RuVFDhH7ry8TUn4M', '4RvXA7BDgqNgGDjsSSJnPc', '6ui4w9G4l3CxehFTGTQtPX', '6BvSJSt6l7QJO2GHvtwFOK', '6M7ScGp8p2GspFJaIMh1Yo', '0jiF8voCldfvNjfCEr6JDF', '7fSCq6nVoFiyBqFD8fQFWR']",20,"['adult standards', 'bebop', 'jazz', 'jazz saxophone', 'stride', 'swing', 'vocal jazz']"
2PjgZkwAEk7UTin4jP6HLP,Lionel Hampton,"['5z49AOW1q5dtslkcj6wGsW', '2ovJLSejirvJybNers2YG6', '5dlCVmfRbWVGOJYHzGyk32', '4SPws2VXOmZIiRTp75mzsb', '4aKlL2BE2kPNNtruAQqRA1', '56FeQ03tAPYJ2gwmGhrpbF', '2mY5u4CceAPrpBnse1WpFr', '3okiREk3dV4F8BmK7cpEJf', '0DYWCXTkNqGFZIf67SrWEa', '0tg5uVI4VjzZOFzBryJZii', '7AgtFmxbJL1wDbp7yYrzQb', '26vAEAV08relvScS4FUsIt', '4RvXA7BDgqNgGDjsSSJnPc', '4tdVYQWfsBth04tc1mmQ23', '5wam12nGWDBIrLDV78TNSF', '3ZeU30PhqVBalNYg2SFNZN', '5mzFDFweHwx7BZFmMtdll7', '4zef2ByBl6wZGFPvYWve6o', '1RsmXc1ZqW3WBs9iwxiSwk', '2YODXXiVE8ABc0TfihLOFj']",20,"['bebop', 'big band', 'jazz', 'stride', 'swing', 'vocal jazz']"
1yVmVSKnpfLDIAbghFMN3D,Warne Marsh,"['4YNvbaOaqp5pzC5US5t48k', '7fSCq6nVoFiyBqFD8fQFWR', '6VoQTYD2vUVvm1H031lp3e', '6G4hVmXKJ9NW5JecncK89f', '4RncsrNJ1GDGsFBIxI76L6', '23hRv3SqLMrj4i3b3tfUu4', '6BvSJSt6l7QJO2GHvtwFOK', '1Ic9vseHq7wmDPdsZyjMdv', '6cvs1RggkRFSyKPVCBT3cx', '4yPUoMbYxVJ6XNJWZVJV7Y', '2UuKUaomk3bZ0nHM3Y3FdW', '1pwr5rTWLVfqhvHfB7Reap', '52cM6vrM4MJ8g4H7Ibo5fZ', '0gNn3uUyIEErdQthThI51i', '3DuKJapiJ2AUvoIJq1ZJFb', '1jcPgyzUoFrMSI5jloL3LD', '7G7zZjjTwBZ9vzaoogk95s', '217b0uqAzsOOhGcnoANZqj', '6nLkWu5DSXItXcB6q2ISTO', '4aEpM8RuVFDhH7ry8TUn4M']",20,"['cool jazz', 'jazz saxophone']"
1Mxqyy3pSjf8kZZL4QVxS0,Frank Sinatra,"['0EodhzA6yW1bIdD5B4tcmJ', '1NAWG3AngjBXyKbmPaz92D', '49e4v89VmlDcFCMyDv9wQ9', '5v8jlSmAQfrkTjAlpUfWtu', '7v4imS0moSyGdXyLgVTIV7', '4sj6D0zlMOl25nprDJBiU9', '3ESG6pj6a0LvUKklENalT6', '602DnpaSXJB4b9DZrvxbDc', '5V0MlUE1Bft0mbLlND7FJz', '32LHRiof0sa4taYew9i3Fa', '3qUMmh5biaB5hqpF4LqS3m', '2lolQgalUvZDfp5vvVtTYV', '6u17YlWtW4oqFF5Hn9UU79', '2aAHdB5HweT3mFcRzm0swc', '19eLuQmk9aCobbVDHc6eek', '4X8QFzZ1HqwPfwDfyjtwXC', '6ZjFtWeHP9XN7FeKSUe80S', '52lBOxCxbJg0ttXEW9CQpW', '5bOsFzuJ6QZMr86ezC4oXY', '21LGsW7bziR4Ledx7WZ1Wf']",20,"['alternative rock', 'modern rock', 'pop rock', 'rock', 'sacramento indie']"
4RncsrNJ1GDGsFBIxI76L6,Jimmy Giuffre,"['4ORSNkNYSzva169PBZCzvy', '6VoQTYD2vUVvm1H031lp3e', '6rxxu32JCGDpKKMPHxnSJp', '0DNuWm5ZBKuCIXLNmrzuk5', '4YNvbaOaqp5pzC5US5t48k', '7C2DSqaNkh0w77O5Jz1FKh', '1CkthcIyaPjnbHLcwhbU7c', '1BEsuwAkTQMG50TeHB5qny', '7g9DeYASD3RzlT4kDchsQZ', '2nQKUeZeleLGNsJj6WLUXN', '5jtGuhEEDh07yaFfm8qHg7', '7De2eIqeHTw091YeAkkYXV', '7G7zZjjTwBZ9vzaoogk95s', '3UXq4fckDmcPmleixlrl6i', '1yVmVSKnpfLDIAbghFMN3D', '1Ic9vseHq7wmDPdsZyjMdv', '4HCwj3Nt6DTTmJCpHuQOeM', '47odibUtrN3lnWx0p0pk2P', '1lB7KbOr9xdPK1CuasxmeA', '4cP0bprQSFtZdI9QEKKZA3']",20,"['bebop', 'cool jazz', 'jazz', 'jazz saxophone', 'stride', 'vocal jazz']"
6dUZplQfg5blo0h9HiJ94d,Tommy Flanagan,"['35iymrFS4VnsKn35ebHKX9', '0BhFfJmScFj7OzqVaDqnSv', '5ncBRFyyylFng7kQJaRXN0', '5IgSjABjN0VorY1Vo41ivX', '3XYnsz11kFrkx8F3upvnE5', '65uKPt40QH8dMBLuoJHPVY', '6BvSJSt6l7QJO2GHvtwFOK', '7DCTgrI6aDK3nBRZm5RUKT', '6Zq5ky484xYTgxE6dQ8yHh', '570vCzcespB48HIQyTbDO6', '617L0tV5Y7lMvUHGHR43AR', '2QX8yUROOnWTSLFg4sZ9Gg', '3LvX4UVIfEjsQVqrbBToQ3', '0xRqtLGIVSzXM9yg2wFMLC', '7uUBTiZ2u5b40vymlFmXrn', '1Sc9ykJB728MAZab1Ocwy8', '2fMvylhnE23sAlyePKK8er', '1EpLpC0tbCla8knfhET78p', '78NDaMzmcDKjt7mkXs7AuG', '7G7zZjjTwBZ9vzaoogk95s']",20,"['bebop', 'hard bop', 'jazz', 'jazz piano', 'stride']"
3j0ZsENc1qq8vQ0stKX2z1,Doug Watkins,"['748mYOdaWuFH4wXCvsvInR', '60pVDktf5EH4d3IxkHozpa', '7vIOwg9PcPKblAM2UiCYQd', '0oJCbLnXR9ZfTkwxO9tVNn', '1cynU9t25KnZAetN0uXgm9', '2mbaXhRVOl28cdJhD8mdzp', '2hnu0reSXt41AChIYyo4sU', '3H6A2KqJF5TLVBKnYwIa73', '7CC7dqXYFQcYPqt8sTrqTV', '0RKsF1pa3v0hhEeJbt5AxV', '3DuKJapiJ2AUvoIJq1ZJFb', '0M1UOBJZ9tcKJbrbnVlHZG', '413WfGS7CgAHEJD4DtAo3e', '42ckVhl96fQSAXsR2Gm1My', '65uKPt40QH8dMBLuoJHPVY', '27DOq2qA4K0yfDES0FjTf8', '3ZppcUE7tHnE6SzUR4ipSy', '2Ma7hbsouPDXerzHHcfnVK', '07zkqgFs90uCQrG5CkL3ft', '2Rv9kyrIL61xK1ZtQ0rdrs']",20,"['bebop', 'big band', 'contemporary post-bop', 'free jazz', 'hard bop', 'jazz', 'jazz fusion', 'jazz saxophone']"
